Seq,WOB,RPM,GR,ROP,Q,Torque,Pressure,BlockPos,TFAC,DepthHole,HookLoadA,MWout,TempMudin,TorqueRel,TorqueAbs,Flowout,Pressure,ROPI,ECDBottom,ECDBit,Overpull,HookLoad,OnbtmStatus,InslipsStatus,Depth,DateTime,Date,Time,Wellid,Formation,Activity,BitSize,HoleDepthRounded,ROP,ROP1,ROPI
46644,18.0844,81.4432,14.0832,15.5915,1185.3049,1189.1478,2590.8137,101.9988,1,3516.8052,234.8382,6.5933,63.9208,0,1189.1478,0,2590.8137,15.5915,8.3,8.3,0,253.0354,1,0,3516.8052,5/28/2012 19:07,5/29/2012,0.796875,12a,Ekofisk,Drilling,17.5,3517,35.1734,56.8582,15.5915
46645,17.5888,81.5279,14.0832,33.8166,1181.6631,1048.6898,2605.4231,101.5121,1,3516.926,235.4831,6.65,63.9249,0,1048.6898,0,2605.4231,33.8166,8.3,8.3,0,253.0283,1,0,3516.9261,5/28/2012 19:07,5/29/2012,0.79693287,12a,Ekofisk,Drilling,17.5,3517,54.3641,56.1214,33.8166
46646,20.0431,81.1399,20.0568,65.0201,1180.1316,1509.1906,2610.6907,101.3174,1,3517.0068,232.932,6.65,63.9249,0,1509.1906,0,2610.6907,65.0201,8.3,8.3,0,253.0192,1,0,3516.8455,5/28/2012 19:07,5/29/2012,0.796990741,12a,Ekofisk,Drilling,17.5,3518,54.3641,52.0874,65.0201
46647,21.0042,80.468,20.0568,41.6047,1182.2605,2213.344,2648.8291,101.3174,1,3517.0068,232.1335,6.65,63.9249,0,2213.344,0,2648.8291,41.6047,8.3,8.3,0,253.0216,1,0,3516.9665,5/28/2012 19:07,5/29/2012,0.797048611,12a,Ekofisk,Drilling,17.5,3518,54.3641,48.5938,41.6047
46651,19.8965,80.1079,20.0568,20.8023,1180.4254,2345.1902,2651.2539,101.1227,1,3517.0874,233.2121,6.65,63.9249,0,2345.1902,0,2651.2539,20.8023,8.3,8.3,0,253.0202,1,0,3517.0874,5/28/2012 19:08,5/29/2012,0.797280093,12a,Ekofisk,Drilling,17.5,3518,54.3641,41.7615,20.8023
46652,19.1603,79.8242,20.0568,59.8272,1175.3237,2795.7617,2661.4736,100.7334,1,3517.2085,233.7265,6.65,63.9249,0,2795.7617,0,2661.4736,59.8272,8.3,8.3,0,253.0187,1,0,3517.1681,5/28/2012 19:08,5/29/2012,0.797337963,12a,Ekofisk,Drilling,17.5,3518,54.3641,39.6148,59.8272
46653,20.4275,80.2257,20.0568,65.0329,1175.89,2477.5073,2659.3928,100.636,1,3517.2488,232.5359,6.65,63.9249,0,2477.5073,0,2659.3928,65.0329,8.3,8.3,0,253.0139,1,0,3517.2487,5/28/2012 19:08,5/29/2012,0.797395833,12a,Ekofisk,Drilling,17.5,3518,54.3641,37.6323,65.0329
46654,21.3203,80.086,20.0568,23.4129,1178.6703,2496.3801,2652.5283,100.636,1,3517.2488,231.5973,6.65,63.9249,0,2496.3801,0,2652.5283,23.4129,8.3,8.3,0,253.0123,1,0,3517.1681,5/28/2012 19:08,5/29/2012,0.797453704,12a,Ekofisk,Drilling,17.5,3518,54.3641,40.8661,23.4129
46655,20.3589,80.458,20.0568,23.4154,1176.6279,2077.0706,2662.8926,100.636,1,3517.2891,232.6369,6.65,63.9249,0,2077.0706,0,2662.8926,23.4154,8.3,8.3,0,253.0123,1,0,3517.1681,5/28/2012 19:08,5/29/2012,0.797511574,12a,Ekofisk,Drilling,17.5,3518,54.3641,38.6738,23.4154
46656,21.368,79.8924,20.0568,13.0143,1178.6803,2724.3721,2687.0552,100.636,1,3517.2891,231.6974,6.65,63.9249,0,2724.3721,0,2687.0552,13.0143,8.3,8.3,0,253.0146,1,0,3517.289,5/28/2012 19:08,5/29/2012,0.797569444,12a,Ekofisk,Drilling,17.5,3518,54.3641,36.7285,13.0143
46657,21.2798,79.8236,20.0568,2.6029,1180.0559,2644.6934,2683.0166,100.636,1,3517.2891,231.7406,6.65,63.9249,0,2644.6934,0,2683.0166,2.6029,8.3,8.3,0,253.0146,1,0,3517.289,5/28/2012 19:08,5/29/2012,0.797627315,12a,Ekofisk,Drilling,17.5,3518,54.3641,34.955,2.6029
46658,20.4746,80.3664,20.0568,2.6003,1175.395,2062.5161,2639.3777,100.636,1,3517.2891,232.4715,6.65,63.9249,0,2062.5161,0,2639.3777,2.6003,8.3,8.3,0,253.0146,1,0,3517.289,5/28/2012 19:08,5/29/2012,0.797685185,12a,Ekofisk,Drilling,17.5,3518,54.3641,33.8169,2.6003
46659,19.9761,81.1679,20.0568,13.0015,1174.522,1525.342,2612.3369,100.636,1,3517.3293,233.0546,6.65,63.9249,0,1525.342,0,2612.3369,13.0015,8.3,8.3,0,253.0154,1,0,3517.3294,5/28/2012 19:08,5/29/2012,0.797743056,12a,Ekofisk,Drilling,17.5,3518,54.3641,32.3198,13.0015
46660,19.797,80.8723,20.0568,15.6018,1180.6392,1856.1011,2615.8894,100.636,1,3517.3293,233.2017,6.65,63.9249,0,1856.1011,0,2615.8894,15.6018,8.3,8.3,0,253.0154,1,0,3517.3294,5/28/2012 19:08,5/29/2012,0.797800926,12a,Ekofisk,Drilling,17.5,3518,54.3641,33.3646,15.6018
46661,19.6229,80.5526,20.0568,26.0029,1182.3684,2046.2356,2617.6829,100.636,1,3517.4099,233.4081,6.65,63.9249,0,2046.2356,0,2617.6829,26.0029,8.3,8.3,0,253.0162,1,0,3517.3697,5/28/2012 19:08,5/29/2012,0.797858796,12a,Ekofisk,Drilling,17.5,3518,54.3641,31.8912,26.0029
46662,20.0836,80.4675,20.0568,26.0029,1178.422,2274.4731,2682.9749,100.636,1,3517.4099,232.9458,6.65,63.9249,0,2274.4731,0,2682.9749,26.0029,8.3,8.3,0,253.017,1,0,3517.41,5/28/2012 19:09,5/29/2012,0.797916667,12a,Ekofisk,Drilling,17.5,3518,54.3641,30.5546,26.0029
46663,20.1447,80.4306,20.0568,5.2006,1179.3837,2118.5098,2663.1033,100.636,1,3517.4099,232.8276,6.65,63.9249,0,2118.5098,0,2663.1033,5.2006,8.3,8.3,0,253.0154,1,0,3517.3294,5/28/2012 19:09,5/29/2012,0.797974537,12a,Ekofisk,Drilling,17.5,3518,54.3641,31.5302,5.2006
46664,19.8119,80.872,20.0568,26.0029,1180.308,1761.7866,2655.5088,100.636,1,3517.531,233.1916,6.65,63.9249,0,1761.7866,0,2655.5088,26.0029,8.3,8.3,0,253.017,1,0,3517.41,5/28/2012 19:09,5/29/2012,0.798032407,12a,Ekofisk,Drilling,17.5,3518,54.3641,30.2659,26.0029
46665,20.2762,80.2671,20.0568,26.0029,1177.0245,2342.864,2645.2402,100.636,1,3517.531,232.7558,6.65,63.9249,0,2342.864,0,2645.2402,26.0029,8.3,8.3,0,253.0185,1,0,3517.4907,5/28/2012 19:09,5/29/2012,0.798090278,12a,Ekofisk,Drilling,17.5,3518,54.3641,29.0613,26.0029
46666,19.5918,80.5897,20.0568,2.6003,1176.8905,1835.8384,2630.8267,100.636,1,3517.531,233.4525,6.65,63.9249,0,1835.8384,0,2630.8267,2.6003,8.3,8.3,0,253.0193,1,0,3517.531,5/28/2012 19:09,5/29/2012,0.798148148,12a,Ekofisk,Drilling,17.5,3518,54.3641,27.9386,2.6003
46667,18.1491,80.5709,20.0568,23.3949,1178.1215,2046.4982,2621.2485,100.344,1,3517.6116,234.8217,6.65,63.9249,0,2046.4982,0,2621.2485,23.3949,8.3,8.3,0,253.0152,1,0,3517.6116,5/28/2012 19:09,5/29/2012,0.798206019,12a,Ekofisk,Drilling,17.5,3518,54.3641,27.0656,23.3949
46668,19.5334,80.9369,20.0568,51.993,1178.1727,1701.3752,2639.4688,100.052,1,3517.6924,233.4214,6.65,63.9249,0,1701.3752,0,2639.4688,51.993,8.3,8.3,0,253.0107,1,0,3517.5713,5/28/2012 19:09,5/29/2012,0.798263889,12a,Ekofisk,Drilling,17.5,3518,54.3641,26.0978,51.993
46669,20.1494,80.7451,20.0568,59.7965,1181.0933,1904.5515,2636.1108,99.6626,1,3517.7327,232.6048,6.65,63.9249,0,1904.5515,0,2636.1108,59.7965,8.3,8.3,0,253.0074,1,0,3517.6923,5/28/2012 19:09,5/29/2012,0.798321759,12a,Ekofisk,Drilling,17.5,3518,54.3641,25.29,59.7965
46670,21.1576,80.4593,20.0568,20.7947,1179.1201,2139.926,2652.5579,99.6626,1,3517.7729,231.922,6.65,63.9249,0,2139.926,0,2652.5579,20.7947,8.3,8.3,0,253.0052,1,0,3517.7729,5/28/2012 19:09,5/29/2012,0.79837963,12a,Ekofisk,Drilling,17.5,3518,54.3641,25.6926,20.7947
46671,23.1958,80.4262,20.0568,18.1892,1177.3091,2103.3938,2632.6296,99.6626,1,3517.7729,229.7686,6.65,63.9249,0,2103.3938,0,2632.6296,18.1892,8.3,8.3,0,253.0052,1,0,3517.7729,5/28/2012 19:09,5/29/2012,0.7984375,12a,Ekofisk,Drilling,17.5,3518,54.3641,24.8102,18.1892
46672,22.4975,80.6774,20.0568,18.1892,1181.4138,1864.468,2628.7949,99.6626,1,3517.8132,230.4924,6.65,63.9249,0,1864.468,0,2628.7949,18.1892,8.3,8.3,0,253.0059,1,0,3517.8132,5/28/2012 19:09,5/29/2012,0.79849537,12a,Ekofisk,Drilling,17.5,3518,54.3641,26.416,18.1892
46673,21.6623,80.8448,20.0568,38.9916,1185.1002,1633.3531,2623.8083,99.6626,1,3517.8938,231.33,6.65,63.9249,0,1633.3531,0,2623.8083,38.9916,8.3,8.3,0,253.0059,1,0,3517.8132,5/28/2012 19:09,5/29/2012,0.798553241,12a,Ekofisk,Drilling,17.5,3518,54.3641,25.4846,38.9916
46674,21.8617,81.3395,20.0568,44.1947,1180.9952,1287.8463,2603.6401,99.6626,1,3517.9341,231.1969,6.65,63.9249,0,1287.8463,0,2603.6401,44.1947,8.3,8.3,0,253.0083,1,0,3517.9342,5/28/2012 19:10,5/29/2012,0.798611111,12a,Ekofisk,Drilling,17.5,3518,54.3641,24.7233,44.1947
46675,21.7221,81.3654,20.0568,13.0015,1180.5234,1336.6896,2609.7864,99.6626,1,3517.9341,231.246,6.65,63.9249,0,1336.6896,0,2609.7864,13.0015,8.3,8.3,0,253.0067,1,0,3517.8536,5/28/2012 19:10,5/29/2012,0.798668981,12a,Ekofisk,Drilling,17.5,3518,54.3641,23.9076,13.0015
46676,19.5406,80.6347,15.7038,23.4026,1181.4957,1983.1008,2603.1326,99.5653,1,3518.0149,233.4226,6.6563,63.904,0,1983.1008,0,2603.1326,23.4026,8.3,8.3,0,253.0079,1,0,3518.0148,5/28/2012 19:10,5/29/2012,0.798726852,12a,Ekofisk,Drilling,17.5,3519,23.5474,28.4655,23.4026
46677,19.9303,80.9315,15.7038,39.0044,1180.6748,1534.1671,2588.396,99.3706,1,3518.0552,233.0276,6.6563,63.904,0,1534.1671,0,2588.396,39.0044,8.3,8.3,0,253.0072,1,0,3517.9745,5/28/2012 19:10,5/29/2012,0.798784722,12a,Ekofisk,Drilling,17.5,3519,23.5474,27.3935,39.0044
46678,20.5006,81.2385,15.7038,75.3982,1182.5179,1370.8834,2589.5747,99.3706,1,3518.2568,232.457,6.6563,63.904,0,1370.8834,0,2589.5747,75.3982,8.3,8.3,0,253.0089,1,0,3518.2568,5/28/2012 19:10,5/29/2012,0.798842593,12a,Ekofisk,Drilling,17.5,3519,23.5474,35.9022,75.3982
46679,21.3526,81.03,15.7038,75.3982,1183.9701,1538.1246,2600.9438,99.3706,1,3518.2971,231.5545,6.6563,63.904,0,1538.1246,0,2600.9438,75.3982,8.3,8.3,0,253.005,1,0,3518.0552,5/28/2012 19:10,5/29/2012,0.798900463,12a,Ekofisk,Drilling,17.5,3519,23.5474,35.9022,75.3982
46680,21.8471,81.0753,15.7038,49.4004,1180.1851,1423.0417,2607.3147,99.3706,1,3518.2971,231.2445,6.6563,63.904,0,1423.0417,0,2607.3147,49.4004,8.3,8.3,0,253.0073,1,0,3518.1761,5/28/2012 19:10,5/29/2012,0.798958333,12a,Ekofisk,Drilling,17.5,3519,23.5474,32.6707,49.4004
46681,20.9093,81.6981,15.7038,49.4004,1180.8885,914.2965,2593.2776,99.3706,1,3518.2971,232.1161,6.6563,63.904,0,914.2965,0,2593.2776,49.4004,8.3,8.3,0,253.0081,1,0,3518.2165,5/28/2012 19:10,5/29/2012,0.799016204,12a,Ekofisk,Drilling,17.5,3519,23.5474,32.6707,49.4004
46683,20.0852,81.8066,15.7038,7.7958,1182.1707,808.9391,2586.1086,99.3706,1,3518.3777,232.8572,6.6563,63.904,0,808.9391,0,2586.1086,7.7958,8.3,8.3,0,253.0081,1,0,3518.2165,5/28/2012 19:10,5/29/2012,0.799131944,12a,Ekofisk,Drilling,17.5,3519,23.5474,32.869,7.7958
46684,20.973,81.4952,15.7038,25.9901,1183.1234,1086.2401,2629.9138,99.3706,1,3518.3777,232.0582,6.6563,63.904,0,1086.2401,0,2629.9138,25.9901,8.3,8.3,0,253.0097,1,0,3518.2971,5/28/2012 19:10,5/29/2012,0.799189815,12a,Ekofisk,Drilling,17.5,3519,23.5474,31.4504,25.9901
46685,20.525,81.5913,15.7038,25.9901,1188.2891,992.9711,2598.9685,99.3706,1,3518.418,232.5605,6.6563,63.904,0,992.9711,0,2598.9685,25.9901,8.3,8.3,0,253.012,1,0,3518.4181,5/28/2012 19:10,5/29/2012,0.799247685,12a,Ekofisk,Drilling,17.5,3519,23.5474,30.137,25.9901
46686,20.3566,82.0351,15.7038,7.7958,1183.5331,647.5829,2579.4094,99.3706,1,3518.418,232.5343,6.6563,63.904,0,647.5829,0,2579.4094,7.7958,8.3,8.3,0,253.0097,1,0,3518.2971,5/28/2012 19:11,5/29/2012,0.799305556,12a,Ekofisk,Drilling,17.5,3519,23.5474,32.727,7.7958
46687,19.8617,81.7457,15.7038,12.9887,1179.8444,917.5294,2574.905,99.3706,1,3518.4585,233.2393,6.6563,63.904,0,917.5294,0,2574.905,12.9887,8.3,8.3,0,253.012,1,0,3518.4181,5/28/2012 19:11,5/29/2012,0.799363426,12a,Ekofisk,Drilling,17.5,3519,23.5474,31.3107,12.9887
46688,18.9782,81.528,15.7038,20.7921,1182.5034,1067.7311,2580.5063,99.3706,1,3518.4988,234.186,6.6563,63.904,0,1067.7311,0,2580.5063,20.7921,8.3,8.3,0,253.0117,1,0,3518.4987,5/28/2012 19:11,5/29/2012,0.799421296,12a,Ekofisk,Drilling,17.5,3519,23.5474,30.1025,20.7921
46689,19.6712,81.8459,15.7038,20.7947,1183.7378,836.1078,2577.4326,99.2733,1,3518.6599,233.4298,6.6563,63.904,0,836.1078,0,2577.4326,20.7947,8.3,8.3,0,253.014,1,0,3518.66,5/28/2012 19:11,5/29/2012,0.799479167,12a,Ekofisk,Drilling,17.5,3519,23.5474,29.0309,20.7947
46690,18.7371,81.7904,15.7038,38.9916,1183.2217,849.2852,2597.8799,99.1759,1,3518.6599,234.0943,6.6563,63.904,0,849.2852,0,2597.8799,38.9916,8.3,8.3,0,253.0082,1,0,3518.4181,5/28/2012 19:11,5/29/2012,0.799537037,12a,Ekofisk,Drilling,17.5,3519,23.5474,32.5392,38.9916
46691,20.3271,81.6268,15.7038,59.799,1181.6936,990.1703,2556.646,99.1759,1,3518.7004,232.7379,6.6563,63.904,0,990.1703,0,2556.646,59.799,8.3,8.3,0,253.0137,1,0,3518.7003,5/28/2012 19:11,5/29/2012,0.799594907,12a,Ekofisk,Drilling,17.5,3519,23.5474,31.1427,59.799
46692,20.4531,81.6142,15.7038,52.0058,1179.5884,1055.0682,2571.8059,99.0786,1,3518.7004,232.4825,6.6563,63.904,0,1055.0682,0,2571.8059,52.0058,8.3,8.3,0,253.0118,1,0,3518.7003,5/28/2012 19:11,5/29/2012,0.799652778,12a,Ekofisk,Drilling,17.5,3519,23.5474,31.5648,52.0058
46693,19.0614,81.6861,15.7038,15.5992,1182.8723,948.2756,2565.24,99.0786,1,3518.7407,233.8995,6.6563,63.904,0,948.2756,0,2565.24,15.5992,8.3,8.3,0,253.0107,1,0,3518.7407,5/28/2012 19:11,5/29/2012,0.799710648,12a,Ekofisk,Drilling,17.5,3519,23.5474,31.8784,15.5992
46694,20.8802,81.5352,15.7038,18.1892,1183.3943,1100.7964,2564.4653,98.9813,1,3518.7407,232.1655,6.6563,63.904,0,1100.7964,0,2564.4653,18.1892,8.3,8.3,0,253.0099,1,0,3518.7003,5/28/2012 19:11,5/29/2012,0.799768519,12a,Ekofisk,Drilling,17.5,3519,23.5474,30.5312,18.1892
46695,18.5985,81.0921,15.7038,18.1892,1181.4227,1476.2845,2573.6882,98.9813,1,3518.9019,234.49,6.6563,63.904,0,1476.2845,0,2573.6882,18.1892,8.3,8.3,0,253.0119,1,0,3518.9019,5/28/2012 19:11,5/29/2012,0.799826389,12a,Ekofisk,Drilling,17.5,3519,23.5474,32.5159,18.1892
46696,19.6981,81.3911,15.7038,36.4041,1184.3433,1130.5447,2565.6919,98.8839,1,3518.9019,233.334,6.6563,63.904,0,1130.5447,0,2565.6919,36.4041,8.3,8.3,0,253.0119,1,0,3518.9019,5/28/2012 19:11,5/29/2012,0.799884259,12a,Ekofisk,Drilling,17.5,3519,23.5474,33.4961,36.4041
46697,20.0617,81.7558,15.7038,39.0044,1184.0138,918.832,2573.8828,98.8839,1,3518.9019,233.0008,6.6563,63.904,0,918.832,0,2573.8828,39.0044,8.3,8.3,0,253.0119,1,0,3518.9019,5/28/2012 19:11,5/29/2012,0.79994213,12a,Ekofisk,Drilling,17.5,3519,23.5474,32.0114,39.0044
46698,18.397,81.645,15.7038,5.2006,1181.3606,1069.8264,2580.8345,98.8839,1,3518.9019,234.7235,6.6563,63.904,0,1069.8264,0,2580.8345,5.2006,8.3,8.3,0,253.0101,1,0,3518.9019,5/28/2012 19:12,5/29/2012,0.8,12a,Ekofisk,Drilling,17.5,3519,23.5474,30.6527,5.2006
46700,18.7979,81.6892,16.1323,23.4026,1180.3364,857.8203,2560.7942,98.6892,1,3519.1035,234.2644,6.6639,63.8968,0,857.8203,0,2560.7942,23.4026,8.3,8.3,0,253.0121,1,0,3519.1036,5/28/2012 19:12,5/29/2012,0.800115741,12a,Ekofisk,Drilling,17.5,3520,31.3177,33.3719,23.4026
46701,20.0189,81.6044,16.1323,62.407,1181.1245,1027.6327,2603.4624,98.6892,1,3519.1035,232.9795,6.6639,63.8968,0,1027.6327,0,2603.4624,62.407,8.3,8.3,0,253.0094,1,0,3519.0632,5/28/2012 19:12,5/29/2012,0.800173611,12a,Ekofisk,Drilling,17.5,3520,31.3177,32.043,62.407
46702,18.2311,81.2247,16.1323,49.4055,1183.1858,1352.4341,2608.0872,98.5919,1,3519.2246,234.7218,6.6639,63.8968,0,1352.4341,0,2608.0872,49.4055,8.3,8.3,0,253.0083,1,0,3519.1036,5/28/2012 19:12,5/29/2012,0.800231481,12a,Ekofisk,Drilling,17.5,3520,31.3177,30.8237,49.4055
46703,20.2194,81.1544,16.1323,46.8053,1183.3727,1481.4657,2635.6833,98.4946,1,3519.2246,232.8464,6.6639,63.8968,0,1481.4657,0,2635.6833,46.8053,8.3,8.3,0,253.0072,1,0,3519.1439,5/28/2012 19:12,5/29/2012,0.800289352,12a,Ekofisk,Drilling,17.5,3520,31.3177,29.6136,46.8053
46704,20.6717,81.2542,16.1323,39.0044,1179.2372,1460.8381,2644.687,98.3972,1,3519.3455,232.4254,6.6639,63.8968,0,1460.8381,0,2644.687,39.0044,8.3,8.3,0,253.0111,1,0,3519.3455,5/28/2012 19:12,5/29/2012,0.800347222,12a,Ekofisk,Drilling,17.5,3520,31.3177,28.4458,39.0044
46705,20.7078,81.5015,16.1323,28.6032,1176.3207,1206.6825,2629.2104,98.3972,1,3519.3455,232.2726,6.6639,63.8968,0,1206.6825,0,2629.2104,28.6032,8.3,8.3,0,253.0088,1,0,3519.2245,5/28/2012 19:12,5/29/2012,0.800405093,12a,Ekofisk,Drilling,17.5,3520,31.3177,32.6819,28.6032
46706,18.8136,81.3232,16.1323,41.6021,1180.6748,1330.6019,2614.1926,98.3972,1,3519.4666,234.1308,6.6639,63.8968,0,1330.6019,0,2614.1926,41.6021,8.3,8.3,0,253.0088,1,0,3519.2245,5/28/2012 19:12,5/29/2012,0.800462963,12a,Ekofisk,Drilling,17.5,3520,31.3177,38.3773,41.6021
46707,19.4206,81.3682,16.1323,64.9945,1184.105,1419.251,2591.824,98.3972,1,3519.5068,233.6574,6.6639,63.8968,0,1419.251,0,2591.824,64.9945,8.3,8.3,0,253.0127,1,0,3519.4261,5/28/2012 19:12,5/29/2012,0.800520833,12a,Ekofisk,Drilling,17.5,3520,31.3177,38.8481,64.9945
46708,18.8619,81.3135,16.1323,49.3927,1180.9508,1359.8658,2606.6252,98.3972,1,3519.5068,234.3887,6.6639,63.8968,0,1359.8658,0,2606.6252,49.3927,8.3,8.3,0,253.0108,1,0,3519.4261,5/28/2012 19:12,5/29/2012,0.800578704,12a,Ekofisk,Drilling,17.5,3520,31.3177,39.0219,49.3927
46709,20.4498,81.2175,16.1323,18.202,1179.4905,1427.9386,2595.4402,98.2999,1,3519.5068,232.4321,6.6639,63.8968,0,1427.9386,0,2595.4402,18.202,8.3,8.3,0,253.0108,1,0,3519.4261,5/28/2012 19:12,5/29/2012,0.800636574,12a,Ekofisk,Drilling,17.5,3520,31.3177,37.0204,18.202
46710,20.1208,81.5224,16.1323,5.2006,1179.3451,1066.4053,2617.2786,98.2999,1,3519.5874,232.9708,6.6639,63.8968,0,1066.4053,0,2617.2786,5.2006,8.3,8.3,0,253.0139,1,0,3519.5874,5/28/2012 19:13,5/29/2012,0.800694444,12a,Ekofisk,Drilling,17.5,3520,31.3177,35.2149,5.2006
46711,20.8973,81.8702,16.1323,23.4026,1178.9385,803.0499,2564.6665,98.2999,1,3519.5874,232.0958,6.6639,63.8968,0,803.0499,0,2564.6665,23.4026,8.3,8.3,0,253.0131,1,0,3519.5471,5/28/2012 19:13,5/29/2012,0.800752315,12a,Ekofisk,Drilling,17.5,3520,31.3177,33.8106,23.4026
46712,19.9079,81.6089,16.1323,26.0029,1182.9899,999.4029,2589.8594,98.2999,1,3519.5874,233.1021,6.6639,63.8968,0,999.4029,0,2589.8594,26.0029,8.3,8.3,0,253.0123,1,0,3519.5471,5/28/2012 19:13,5/29/2012,0.800810185,12a,Ekofisk,Drilling,17.5,3520,31.3177,32.2845,26.0029
46713,19.0527,81.6816,16.1323,7.8009,1184.3929,912.0909,2565.7603,98.2999,1,3519.5874,233.9578,6.6639,63.8968,0,912.0909,0,2565.7603,7.8009,8.3,8.3,0,253.0139,1,0,3519.5874,5/28/2012 19:13,5/29/2012,0.800868056,12a,Ekofisk,Drilling,17.5,3520,31.3177,30.9022,7.8009
46714,18.4404,81.9043,16.1323,2.6003,1180.1176,798.5351,2572.4333,98.2999,1,3519.7488,234.7101,6.6639,63.8968,0,798.5351,0,2572.4333,2.6003,8.3,8.3,0,253.0144,1,0,3519.6681,5/28/2012 19:13,5/29/2012,0.800925926,12a,Ekofisk,Drilling,17.5,3520,31.3177,29.7737,2.6003
46715,20.0082,81.7753,16.1323,39.0044,1183.1755,965.6407,2560.5796,98.1052,1,3519.7488,233.0571,6.6639,63.8968,0,965.6407,0,2560.5796,39.0044,8.3,8.3,0,253.0125,1,0,3519.7084,5/28/2012 19:13,5/29/2012,0.800983796,12a,Ekofisk,Drilling,17.5,3520,31.3177,35.8274,39.0044
46716,19.4099,81.6812,16.1323,39.0044,1185.6078,1060.5112,2588.926,98.1052,1,3519.7488,233.5983,6.6639,63.8968,0,1060.5112,0,2588.926,39.0044,8.3,8.3,0,253.0125,1,0,3519.7084,5/28/2012 19:13,5/29/2012,0.801041667,12a,Ekofisk,Drilling,17.5,3520,31.3177,34.135,39.0044
46717,18.6921,81.5549,16.1323,13.0015,1182.3325,1075.182,2568.1199,98.1052,1,3519.7488,234.3541,6.6639,63.8968,0,1075.182,0,2568.1199,13.0015,8.3,8.3,0,253.0133,1,0,3519.7487,5/28/2012 19:13,5/29/2012,0.801099537,12a,Ekofisk,Drilling,17.5,3520,31.3177,32.5947,13.0015
46719,22.0838,81.2952,16.1323,65.0022,1180.4789,1292.5907,2585.1594,97.6185,1,3519.9907,230.8316,6.6639,63.8968,0,1292.5907,0,2585.1594,65.0022,8.3,8.3,0,253.007,1,0,3519.9503,5/28/2012 19:13,5/29/2012,0.801215278,12a,Ekofisk,Drilling,17.5,3520,31.3177,37.642,65.0022
46720,21.8398,81.6143,16.1323,77.996,1177.6626,926.1071,2570.989,97.6185,1,3519.9907,231.167,6.6639,63.8968,0,926.1071,0,2570.989,77.996,8.3,8.3,0,253.0085,1,0,3519.9907,5/28/2012 19:13,5/29/2012,0.801273148,12a,Ekofisk,Drilling,17.5,3520,31.3177,35.7762,77.996
46721,21.3462,81.879,16.1323,28.593,1182.4377,880.7257,2589.0696,97.6185,1,3519.9907,231.6501,6.6639,63.8968,0,880.7257,0,2589.0696,28.593,8.3,8.3,0,253.0077,1,0,3519.9503,5/28/2012 19:13,5/29/2012,0.801331019,12a,Ekofisk,Drilling,17.5,3520,31.3177,34.1052,28.593
46723,21.7026,81.8219,15.119,46.8053,1181.6036,967.1904,2589.377,97.6185,1,3520.1519,231.2776,6.67,63.9178,0,967.1904,0,2589.377,46.8053,8.3,8.3,0,253.0116,1,0,3520.1519,5/28/2012 19:14,5/29/2012,0.801446759,12a,Ekofisk,Drilling,17.5,3521,32.6416,34.3148,46.8053
46724,20.9716,81.3721,15.119,52.0058,1180.4878,1329.7617,2608.554,97.6185,1,3520.1519,232.0124,6.67,63.9178,0,1329.7617,0,2608.554,52.0058,8.3,8.3,0,253.0109,1,0,3520.1116,5/28/2012 19:14,5/29/2012,0.80150463,12a,Ekofisk,Drilling,17.5,3521,32.6416,32.7752,52.0058
46725,20.136,81.4478,15.119,18.202,1182.7672,1136.0033,2589.4846,97.6185,1,3520.1924,232.8655,6.67,63.9178,0,1136.0033,0,2589.4846,18.202,8.3,8.3,0,253.0124,1,0,3520.1923,5/28/2012 19:14,5/29/2012,0.8015625,12a,Ekofisk,Drilling,17.5,3521,32.6416,31.4946,18.202
46726,19.6662,81.777,15.119,13.0015,1181.3247,881.6119,2588.2827,97.6185,1,3520.2327,233.4299,6.67,63.9178,0,881.6119,0,2588.2827,13.0015,8.3,8.3,0,253.0113,1,0,3520.2326,5/28/2012 19:14,5/29/2012,0.80162037,12a,Ekofisk,Drilling,17.5,3521,32.6416,30.1783,13.0015
46727,19.534,81.4742,15.119,25.9901,1184.3433,1201.9965,2564.1038,97.5212,1,3520.2729,233.393,6.67,63.9178,0,1201.9965,0,2564.1038,25.9901,8.3,8.3,0,253.0121,1,0,3520.2729,5/28/2012 19:14,5/29/2012,0.801678241,12a,Ekofisk,Drilling,17.5,3521,32.6416,31.9098,25.9901
46728,20.2422,81.4575,15.119,25.9901,1183.8713,1178.4786,2576.3552,97.5212,1,3520.3132,232.7813,6.67,63.9178,0,1178.4786,0,2576.3552,25.9901,8.3,8.3,0,253.0129,1,0,3520.3132,5/28/2012 19:14,5/29/2012,0.801736111,12a,Ekofisk,Drilling,17.5,3521,32.6416,30.6395,25.9901
46729,19.1787,81.708,15.119,25.9901,1181.7566,949.6897,2592.8672,97.5212,1,3520.4341,233.9093,6.67,63.9178,0,949.6897,0,2592.8672,25.9901,8.3,8.3,0,253.0152,1,0,3520.4342,5/28/2012 19:14,5/29/2012,0.801793981,12a,Ekofisk,Drilling,17.5,3521,32.6416,29.5178,25.9901
